Company,Year,Revenue,NetIncome,Assets,Liabilities,CashFlow
Apple,2021,496304.57,40481.67,1415636.88,654805.68,46277.17
Apple,2021,444269.46,41637.09,1426760.05,590093.37,50735.65
Apple,2021,463593.39,97688.62,1338997.32,744920.86,93063.59
Apple,2021,457451.35,26668.2,964258.4,604186.37,33846.01
Apple,2021,518156.73,125143.24,1594313.68,1008391.37,116401.16
Apple,2021,521474.3,113516.13,1366722.21,485862.55,116186.91
Apple,2021,480285.35,127823.58,1245522.3,610555.37,164687.92
Apple,2022,466906.58,72667.99,739603.07,495498.6,91491.78
Apple,2022,483170.65,127839.91,1007138.52,760777.41,150465.14
Apple,2022,533588.07,29081.42,1827870.36,1212491.29,27696.44
Apple,2022,535940.31,64516.65,1739398.39,619730.59,74313.06
Apple,2022,508209.0,37675.37,1008178.74,308706.36,38970.8
Apple,2022,485209.74,96842.71,1016259.98,457275.89,113460.59
Apple,2022,460895.55,127079.85,1476952.57,936243.69,139357.13
Apple,2022,541983.05,52210.61,898574.47,377181.2,62511.19
Apple,2022,459601.41,89944.78,1604411.09,1167767.48,95406.48
Apple,2022,462384.25,119222.72,1247492.82,445936.89,100973.13
Apple,2022,543647.17,118134.57,1717149.61,1269814.02,128280.69
Apple,2022,505975.47,79745.2,1079697.6,558525.39,94652.75
Apple,2022,514090.09,140413.85,1227009.67,740555.29,156653.24
Apple,2022,513107.78,115787.1,1013319.59,563590.01,98663.63
Apple,2022,493206.12,84790.4,1383171.17,1072324.92,93297.04
Apple,2022,527698.54,93173.89,1460779.35,490041.96,86390.44
Apple,2022,491029.63,82553.54,781374.22,289117.88,77468.83
Apple,2022,549593.67,73006.24,1354243.93,539055.25,80700.37
Apple,2022,483232.69,49168.03,1224098.61,370599.4,39522.84
Apple,2022,477314.19,28247.62,819095.74,384508.38,33933.66
Apple,2023,508057.87,90519.11,1060305.42,812063.39,90384.01
Apple,2023,461762.61,94322.69,797776.54,377038.42,99388.38
Apple,2023,536904.25,93092.03,1559447.8,1241957.36,80593.92
Apple,2023,479675.14,71300.84,1124193.68,568291.75,89397.39
Apple,2023,521612.07,105353.28,1105163.19,786760.36,134592.0
Apple,2023,531842.4,26800.22,1474694.07,480112.74,24892.14
Apple,2023,459130.88,92261.83,1319165.59,471263.75,91516.3
Apple,2023,497002.12,70705.14,865802.54,441103.79,83120.19
Apple,2023,460227.08,32236.61,1016891.33,783883.75,36565.54
Apple,2023,518236.25,72801.83,1392667.45,424854.92,81395.94
Apple,2023,540633.45,109826.1,1755651.54,1162217.67,94481.11
Apple,2023,539599.24,35943.22,1385655.74,514173.28,28964.97
Apple,2023,493737.07,61104.99,1220518.53,718397.14,50220.33
Apple,2023,465190.73,88228.35,1017062.63,675926.34,99357.99
Apple,2023,534172.28,119186.23,1260572.94,802333.64,111759.81
Apple,2023,482690.04,119343.32,1154999.57,807564.35,144549.97
Apple,2023,535313.82,149437.57,1264395.42,580905.5,163051.24
Apple,2023,488881.66,97907.62,1423218.46,916840.9,96661.88
Apple,2023,469377.43,73989.06,837927.1,624296.34,71986.82
Apple,2023,468193.65,26388.3,1307030.36,808334.44,25604.62
Apple,2024,451498.98,68811.71,958277.23,611917.81,75891.72
Apple,2024,478924.06,50034.7,1664774.49,877337.5,57246.56
Apple,2024,457945.17,78490.62,712138.37,393618.5,100625.66
Apple,2024,480760.6,28724.97,750905.54,370942.37,25278.33
Apple,2024,446970.63,106849.85,1080348.58,480347.16,133566.76
Apple,2024,455659.07,131676.23,969612.18,721587.16,145037.6
Apple,2024,522195.8,154571.67,1084501.91,846527.21,153758.77
Apple,2024,480882.81,64965.72,1242031.45,468335.93,69958.71
Apple,2024,495508.52,119157.64,1569424.09,816446.86,113338.77
Apple,2024,469067.76,46276.33,757682.88,357038.35,43274.1
Apple,2024,535278.06,101396.23,1174696.66,693345.67,88173.99
Apple,2024,486363.66,100462.59,1205109.77,603626.71,130292.36
Apple,2024,527215.52,108528.1,1391192.45,849086.82,97746.49
Apple,2024,481784.16,28841.95,1180897.35,674897.35,26357.94
Apple,2024,535054.4,148404.64,1575353.45,892742.27,183277.45
Apple,2024,457018.09,113170.22,799617.87,557417.88,106140.52
Apple,2024,526913.62,150702.84,947175.67,503270.24,194481.06
Apple,2024,490049.63,130297.77,1312089.76,639860.19,122856.69
Apple,2024,463813.52,111523.75,1054285.71,585800.92,116671.99
Apple,2024,498839.64,132888.03,1726722.79,869909.31,161294.1
Microsoft,2000,249213.32,72025.59,473741.83,168004.06,88374.03
Microsoft,2000,242922.56,63583.09,798287.35,264415.76,78953.18
Microsoft,2000,243351.8,43221.26,669992.54,511332.48,34990.12
Microsoft,2000,244687.13,54303.54,720704.88,465767.22,47092.98
Microsoft,2000,236380.17,33017.32,734876.25,322889.88,29892.31
Microsoft,2000,267185.94,13951.33,933986.32,596266.81,16940.19
Microsoft,2000,236156.58,12652.99,702740.34,503915.63,14807.01
Microsoft,2000,229051.72,54596.08,695823.76,437861.2,64590.32
Microsoft,2000,261964.98,53283.95,439370.14,238935.59,44695.89
Microsoft,2000,241442.93,36645.39,394039.62,186936.44,31350.1
Microsoft,2000,260200.76,74657.32,427934.74,332743.91,79232.94
Microsoft,2000,236388.13,16361.73,591265.46,412264.44,18873.96
Microsoft,2000,224715.65,15331.33,518137.34,231941.72,14046.44
Microsoft,2000,235519.21,59084.87,790980.94,397508.54,74036.62
Microsoft,2000,237414.75,40149.03,463447.36,287447.67,51771.79
Microsoft,2000,250616.05,34949.29,700630.98,253250.31,43488.43
Microsoft,2000,245915.54,39921.3,657019.83,402353.64,33369.73
Microsoft,2000,254320.13,28098.03,744625.26,529627.67,33773.25
Microsoft,2000,248228.93,44691.75,443275.29,304828.48,41818.28
Microsoft,2000,245616.47,29736.42,434165.61,266915.83,24596.96
Microsoft,2001,270111.57,34951.55,405240.12,225137.05,28780.01
Microsoft,2001,246902.01,55983.58,401309.4,288810.03,44893.79
Microsoft,2001,245460.45,57738.68,523454.3,183704.3,56590.66
Microsoft,2001,246618.26,64287.95,524482.02,364235.06,80098.67
Microsoft,2001,254646.19,70660.7,574134.49,448995.69,59683.19
Microsoft,2001,267084.3,46326.71,607696.27,374557.2,53365.06
Microsoft,2001,233549.99,21425.47,683388.77,432716.79,27489.39
Microsoft,2001,270720.33,77884.39,786464.5,353143.09,66410.66
Microsoft,2001,271741.41,57347.58,433800.39,208235.13,73313.14
Microsoft,2001,257917.0,40797.9,622972.52,251955.86,40159.56
Microsoft,2001,251502.09,15866.95,763342.87,387970.71,19216.31
Microsoft,2001,275107.54,28335.67,774347.12,415159.16,35138.45
Microsoft,2001,243933.54,53532.02,662402.57,296525.0,46481.88
Microsoft,2001,265346.34,62263.35,565520.63,351989.26,62111.77
Microsoft,2001,268370.72,26784.42,880371.36,390625.0,26353.01
Microsoft,2001,236189.32,18393.96,597966.12,259395.51,22399.07
Microsoft,2001,234057.44,33885.32,509002.62,157619.69,29215.39
Microsoft,2001,253655.14,43937.17,585583.05,331128.97,48223.93
Microsoft,2001,233823.14,38820.2,801311.55,448346.74,44207.33
Microsoft,2001,248655.43,60547.06,757365.39,424615.41,77985.03
Microsoft,2002,242466.41,13150.63,737174.6,518659.66,11310.9
Microsoft,2002,249430.38,13566.04,520465.73,357336.64,14366.17
Microsoft,2002,253533.83,36238.81,380987.12,171406.21,40704.5
Microsoft,2002,284670.41,74516.81,440439.18,330012.4,88794.17
Microsoft,2002,275031.61,45242.41,631475.49,285084.57,37680.02
Microsoft,2002,247573.05,27641.76,611048.45,411676.91,28661.87
Microsoft,2002,239099.32,69206.69,809458.48,560626.71,89668.61
Microsoft,2002,263300.36,76539.33,434764.2,209921.71,69856.73
Microsoft,2002,245961.65,20956.11,675122.25,466280.56,22824.33
Microsoft,2002,243531.27,61560.06,675046.63,333528.96,69997.8
Microsoft,2002,249148.01,33958.39,830901.57,369960.8,35146.73
Microsoft,2002,280490.34,63651.77,455630.32,170246.96,51170.98
Microsoft,2002,267599.08,43329.2,473262.28,368655.73,46138.23
Microsoft,2002,248252.27,43481.61,709813.0,240001.69,40757.57
Microsoft,2002,276353.93,45575.24,716628.37,370072.62,37460.57
Microsoft,2002,244465.57,39453.18,468975.65,152412.17,48204.87
Microsoft,2002,285018.43,70766.01,914216.51,384874.7,90602.67
Microsoft,2002,246015.99,70817.54,858506.88,563061.53,91395.12
Microsoft,2002,264546.49,30392.54,628031.19,374796.75,25424.6
Microsoft,2002,267172.46,78894.55,502341.75,349779.34,98929.77
Microsoft,2003,304240.06,88239.93,773657.91,610148.37,104004.44
Microsoft,2003,262452.67,44413.56,770734.88,326537.37,49756.85
Microsoft,2003,289433.3,26244.35,761258.96,522081.64,27542.07
Microsoft,2003,254460.56,13298.01,563390.62,429921.71,12158.88
Microsoft,2003,287710.74,30358.94,616661.94,446476.22,35350.88
Microsoft,2003,258911.45,40694.54,403471.95,218054.43,46034.35
Microsoft,2003,260145.97,31795.36,597210.14,453739.67,41226.74
Microsoft,2003,256213.65,61555.84,574802.04,285233.5,72459.38
Microsoft,2003,302889.49,87151.04,803942.97,384735.41,104038.7
Microsoft,2003,267225.97,51045.11,592481.91,372265.59,46971.68
Microsoft,2003,264051.51,73818.18,449840.1,248752.11,67206.02
Microsoft,2003,255894.04,15098.95,473517.48,347270.7,14211.73
Microsoft,2003,304601.14,59520.76,722888.08,426536.08,62993.75
Microsoft,2003,294358.67,35506.72,649384.88,485121.13,45208.16
Microsoft,2003,301507.24,46692.01,922832.55,496638.82,48969.18
Microsoft,2003,264750.82,52363.1,495685.49,230881.55,64276.49
Microsoft,2003,264878.83,17956.02,433875.55,334254.36,18915.96
Microsoft,2003,275690.57,69672.42,874394.5,407551.36,79900.96
Microsoft,2003,295018.4,63034.42,531974.27,392565.91,67418.29
Microsoft,2003,268907.61,42032.15,423567.72,154150.44,49714.51
Microsoft,2004,255462.86,39377.42,650158.17,212807.96,50660.59
Microsoft,2004,267623.6,33733.87,564119.77,234227.23,27011.95
Microsoft,2004,294687.5,85963.7,574224.23,362636.15,100659.03
Microsoft,2004,301091.84,46867.14,634057.81,293345.3,54192.98
Microsoft,2004,299389.87,28562.84,671196.77,504048.71,34371.0
Microsoft,2004,308429.42,73579.56,705190.05,419812.98,83182.21
Microsoft,2004,259681.7,48333.06,757917.84,290783.25,57531.61
Microsoft,2004,286858.42,82631.13,454626.02,196699.89,90958.44
Microsoft,2004,271411.67,62046.35,819123.3,287723.6,65578.48
Microsoft,2004,282831.14,40252.58,951967.11,679469.54,46234.3
Microsoft,2004,293879.8,48616.25,982143.09,635738.98,56613.17
Microsoft,2004,301805.28,35769.33,939864.44,373709.18,34791.79
Microsoft,2004,273511.87,80585.18,878814.01,571743.15,93763.14
Microsoft,2004,285691.36,81928.47,712090.72,349108.78,72221.4
Microsoft,2004,297745.57,69556.63,675498.37,211158.57,84824.22
Microsoft,2004,256076.31,57854.03,881034.18,457107.55,53080.3
Microsoft,2004,293371.27,74599.04,760670.81,595999.0,61606.45
Microsoft,2004,282610.91,64891.28,911499.57,355145.58,77869.64
Microsoft,2004,285187.66,42532.44,502908.49,368454.84,37370.56
Microsoft,2004,272123.09,33338.18,882448.41,561547.36,39950.49
Microsoft,2005,272148.56,56122.07,719422.53,515405.23,70323.4
Microsoft,2005,259178.57,56631.81,415637.31,238754.26,53450.03
Microsoft,2005,275213.14,38045.36,754795.4,352508.31,44374.19
Microsoft,2005,280533.19,18820.49,860541.08,381115.71,19128.84
Microsoft,2005,295821.96,39378.06,477211.5,232383.16,50097.72
Microsoft,2005,293443.09,63932.38,811242.29,324088.11,64518.45
Microsoft,2005,299386.55,22556.75,615450.6,269665.56,22917.87
Microsoft,2005,311873.13,20856.71,791347.51,308374.15,26807.93
Microsoft,2005,264683.44,39940.8,787637.03,513757.69,40394.7
Microsoft,2005,277376.38,41440.89,562672.57,226569.38,43161.51
Microsoft,2005,273131.79,33285.32,768459.59,602678.78,36674.38
Microsoft,2005,262706.52,18099.4,893949.94,401066.52,15312.7
Microsoft,2005,291119.71,59945.1,814264.64,353147.4,48408.98
Microsoft,2005,311037.53,35061.17,887095.4,579552.67,38742.72
Microsoft,2005,275546.8,32452.27,742691.38,544428.29,41323.64
Microsoft,2005,264280.82,23443.6,895772.58,598615.81,29105.16
Microsoft,2005,269545.14,53072.49,782295.26,500712.73,53288.8
Microsoft,2005,259354.8,50763.91,520318.4,273233.3,64916.4
Microsoft,2005,280234.28,72847.01,526022.51,334671.43,93863.63
Microsoft,2005,264062.43,13752.37,625079.5,216473.0,16147.92
Microsoft,2006,299158.9,47418.25,603530.13,312146.78,55086.92
Microsoft,2006,251337.48,49604.84,685292.6,424089.3,45686.61
Microsoft,2006,288570.21,21021.73,547862.28,404725.06,24582.0
Microsoft,2006,251585.25,28201.21,485260.89,211284.13,26051.71
Microsoft,2006,254161.48,41869.32,753707.47,454761.36,47581.8
Microsoft,2006,255145.0,73449.27,810591.5,569477.13,88983.2
Microsoft,2006,300118.07,55841.02,570393.61,347022.8,65414.44
Microsoft,2006,289830.56,52274.49,474428.7,230361.93,65885.9
Microsoft,2006,281725.51,52001.74,574074.05,277980.7,64881.16
Microsoft,2006,286056.88,70612.21,689022.59,423834.06,65259.23
Microsoft,2006,288116.45,45205.57,687183.96,429257.13,57327.0
Microsoft,2006,254239.64,65132.59,530030.22,276654.43,52819.71
Microsoft,2006,266758.3,46858.18,430108.32,234644.68,59207.9
Microsoft,2006,256425.39,61826.77,594738.2,373249.88,57506.21
Microsoft,2006,259282.49,23365.41,425478.4,167137.85,26452.21
Microsoft,2006,297423.58,75406.22,853685.58,303242.72,71228.25
Microsoft,2006,267220.98,30059.48,676072.11,383858.13,29411.49
Microsoft,2006,269543.8,69310.19,829813.67,376650.7,87115.58
Microsoft,2006,301179.84,39661.06,665261.06,367767.67,50391.77
Microsoft,2006,297139.92,22476.25,679101.84,391628.25,23635.27
Microsoft,2007,293803.81,77771.1,838481.29,602829.63,95610.4
Microsoft,2007,326756.2,52216.51,889134.18,338033.44,59360.91
Microsoft,2007,292935.58,65467.41,573918.32,205907.92,57784.3
Microsoft,2007,282401.31,64863.32,837264.0,466746.78,57123.92
Microsoft,2007,287248.39,15736.11,526094.38,392165.36,14489.31
Microsoft,2007,303336.55,23155.61,589905.45,330118.34,25560.93
Microsoft,2007,296863.72,19127.83,677462.52,282570.76,17402.06
Microsoft,2007,339325.63,69247.92,886914.71,450452.94,70250.09
Microsoft,2007,314427.82,70465.62,913190.25,352351.68,73992.87
Microsoft,2007,306764.76,82099.99,847541.29,479921.98,70416.94
Microsoft,2007,318274.76,25239.5,692060.83,257045.91,28925.4
Microsoft,2007,294540.07,43581.58,969434.33,389865.96,45930.73
Microsoft,2007,307199.39,16751.89,947868.71,317083.84,17373.85
Microsoft,2007,315602.9,65363.45,908072.64,387416.65,52616.88
Microsoft,2007,325275.72,59822.81,1031851.16,733330.61,73083.32
Microsoft,2007,311111.12,41504.43,959191.8,504196.35,37010.38
Microsoft,2007,333092.3,90148.09,810286.84,273755.3,89599.36
Microsoft,2007,330035.55,90906.15,629359.79,209883.19,112603.19
Microsoft,2007,305424.47,56637.99,1049478.69,349772.74,63670.1
Microsoft,2007,286686.86,41244.84,890916.42,460368.69,53560.19
Microsoft,2008,304407.51,39661.42,590618.34,280697.43,39116.73
Microsoft,2008,276292.38,39342.25,670969.69,443758.47,44392.41
Microsoft,2008,312991.28,16304.0,605742.91,382128.15,16988.69
Microsoft,2008,272657.18,68470.67,830409.92,476829.33,57051.93
Microsoft,2008,316302.47,61972.64,969125.46,655006.21,74460.19
Microsoft,2008,302053.74,25699.07,858531.85,523907.81,30096.87
Microsoft,2008,282093.05,27854.94,925496.24,624699.69,34933.28
Microsoft,2008,315855.26,62946.42,887005.42,660432.27,68574.05
Microsoft,2008,308612.17,27503.26,755433.97,497225.55,25728.51
Microsoft,2008,283949.24,36475.18,563071.7,229427.12,36928.4
Microsoft,2008,324405.59,57343.53,608533.23,205979.88,65834.84
Microsoft,2008,294301.19,75181.52,829641.4,579189.85,70367.87
Microsoft,2008,312050.56,36202.7,1054149.52,651661.68,34836.26
Microsoft,2008,287805.62,28127.72,831551.57,340402.13,30874.43
Microsoft,2008,287525.99,61959.62,899921.7,620057.41,73138.72
Microsoft,2008,283116.03,20411.6,820441.27,397236.01,20741.72
Microsoft,2008,274138.52,31496.9,429671.78,317782.19,29030.64
Microsoft,2008,304308.76,18180.88,862318.16,397971.62,22707.18
Microsoft,2008,323274.88,42453.32,1067428.37,851891.99,51483.47
Microsoft,2008,320795.22,36009.96,851199.57,283983.97,30516.97
Microsoft,2009,368843.45,48561.86,1105190.65,777316.53,59683.09
Microsoft,2009,368762.33,40701.82,582903.23,294713.4,35208.71
Microsoft,2009,306194.28,42899.87,939243.76,547663.97,41028.97
Microsoft,2009,346737.41,37449.22,530079.29,361607.74,41638.72
Microsoft,2009,353664.06,21125.95,1122614.36,684528.81,22851.89
Microsoft,2009,344830.1,91762.16,922031.89,544436.96,118863.15
Microsoft,2009,353306.54,56731.65,1029815.79,509362.58,51877.56
Microsoft,2009,343048.9,96755.41,1152053.94,542562.84,102932.15
Microsoft,2009,318333.81,95152.45,1102146.73,688571.09,114392.95
Microsoft,2009,350635.6,69527.38,563364.81,297108.56,79079.96
Microsoft,2009,348225.24,49893.94,1178179.69,452042.23,52397.6
Microsoft,2009,349081.91,78293.47,976479.12,427350.33,68749.75
Microsoft,2009,345556.78,69051.07,642290.54,419139.26,70955.91
Microsoft,2009,347598.34,90146.77,639392.15,197938.18,107234.2
Microsoft,2009,343873.06,77340.45,1092247.43,766108.32,99031.36
Microsoft,2009,339140.54,58374.2,781303.29,294430.65,63412.1
Microsoft,2009,322528.32,90413.36,859983.57,512911.48,88375.65
Microsoft,2009,308091.04,17849.54,722988.1,247466.31,19695.61
Microsoft,2009,361277.84,97808.28,1018113.77,412963.15,120450.74
Microsoft,2009,361606.36,35858.12,1075725.48,476825.83,43077.08
Microsoft,2010,415647.56,23902.44,1369447.21,837163.99,30755.06
Microsoft,2010,377156.13,98757.19,612798.8,286568.94,82314.94
Microsoft,2010,414064.1,105273.1,1327114.72,1020528.15,88698.03
Microsoft,2010,371412.96,25166.47,713702.01,295960.01,26036.06
Microsoft,2010,362948.8,27309.91,666004.59,248844.48,35135.25
Microsoft,2010,398439.05,116320.44,948078.13,416380.97,139485.26
Microsoft,2010,367121.15,45833.55,721397.45,263194.28,42544.15
Microsoft,2010,369223.22,80674.74,600035.62,243166.52,97173.68
Microsoft,2010,354151.63,48044.67,1143668.17,431692.02,40423.26
Microsoft,2010,378568.45,47550.04,994429.94,697992.81,41300.74
Microsoft,2010,385522.94,67997.45,689375.77,421897.45,63701.39
Microsoft,2010,378806.85,26731.67,916397.44,415340.4,32377.15
Microsoft,2010,347646.82,53764.21,840214.68,556644.78,58449.43
Microsoft,2010,391779.69,95697.02,1263256.77,577229.7,102301.2
Microsoft,2010,404283.73,120218.94,1325661.97,643918.6,107906.5
Microsoft,2010,378919.54,89201.59,941667.4,509998.05,108747.01
Microsoft,2010,369663.23,97941.78,855256.39,396938.65,100585.71
Microsoft,2010,398667.18,32491.58,754612.56,585369.88,28844.26
Microsoft,2010,384584.81,74928.13,953481.47,593420.77,68552.74
Microsoft,2010,383495.29,54856.44,1082735.48,401274.51,59543.3
Microsoft,2011,378530.58,45295.26,733372.57,287055.88,54936.6
Microsoft,2011,386234.02,108833.39,1328588.28,778061.47,94848.36
Microsoft,2011,393048.02,98039.17,878376.42,301729.86,105724.7
Microsoft,2011,429140.49,106848.09,794015.6,505297.48,97258.7
Microsoft,2011,381056.83,102320.6,761861.37,328837.4,81889.91
Microsoft,2011,431100.01,106976.91,1187533.05,801742.61,93714.37
Microsoft,2011,399473.51,55049.39,674132.74,366098.06,69382.58
Microsoft,2011,367393.02,45139.83,703587.71,294854.84,56615.15
Microsoft,2011,400220.98,66666.75,1209128.12,456138.87,69575.6
Microsoft,2011,397299.98,79153.15,1390198.49,951902.89,79068.68
Microsoft,2011,427793.06,39646.62,667753.9,268586.77,38465.38
Microsoft,2011,403481.58,82222.4,1340047.65,743628.63,86385.96
Microsoft,2011,368174.11,21622.09,958106.83,497343.01,26370.09
Microsoft,2011,376644.49,21183.58,903222.7,378214.82,17472.37
Microsoft,2011,419896.53,32709.2,1140707.28,502509.93,29004.82
Microsoft,2011,393447.1,98503.99,898706.82,606972.95,84983.64
Microsoft,2011,423591.36,46270.3,1209262.79,704868.13,58512.14
Microsoft,2011,394027.79,26219.12,606137.28,432436.08,27854.35
Microsoft,2011,423781.01,46025.33,928151.39,292415.89,58946.76
Microsoft,2011,415545.36,117724.53,843969.64,511219.25,134117.67
Microsoft,2012,421159.35,110355.25,1429550.85,1061337.94,129064.16
Microsoft,2012,417827.92,50308.16,1431779.57,436896.44,58258.1
Microsoft,2012,453463.55,93264.93,1578151.89,719542.13,90465.67
Microsoft,2012,401328.67,64493.33,811525.53,382791.19,78506.82
Microsoft,2012,472515.34,45566.2,1060805.38,810789.76,37861.15
Microsoft,2012,402444.09,36500.77,1082745.91,406285.39,46868.39
Microsoft,2012,431894.12,75745.37,860901.99,460995.91,85664.74
Microsoft,2012,457197.73,109026.58,1214217.6,913310.05,131780.85
